,base,system,calc,densdiff_FDET_ref,densdiff_iso_ref,densdiff_iso_FDET,M_value
40,/home/ricardi/NEG_GS,7HQ_formate,FT18-MC-SE,41.28039339854472,420.52642773214393,403.5342200806294,4.314715842124597
41,/home/ricardi/NEG_GS,7HQ_formate,FT4-MC-SE,42.25915438069752,420.52642773214393,398.64272844883556,4.789254595277805
42,/home/ricardi/NEG_GS,7HQ_formate,FT-SE,41.28038927677891,420.52642773214393,403.5343590416737,4.314720661926063
43,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-ME,80.76035624235058,403.77420420585713,380.03258454123,15.242518915797667
44,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-ME,80.76035756592825,403.77420420585713,380.03265078412767,15.24251765346426
45,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-ME,80.76917003083388,403.77420420585713,379.51067754859133,15.256847166575005
46,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-ME,80.7603395364154,403.77420420585713,380.03134628531865,15.242544813599965
47,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-ME,80.76035749839266,403.77420420585713,380.0326475574209,15.24251771729843
48,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-ME,267.7262938652995,403.77420420585713,180.48246815095405,148.61194752754133
49,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-ME,80.76034798038066,403.77420420585713,380.0066720037695,15.24310533574076
50,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-ME,82.22017926465445,403.77420420585713,368.90948672330677,16.283265853449514
51,/home/ricardi/NEG_GS,Uracil_5H2O,FT-ME,80.76035757300704,403.77420420585713,380.0326509301386,15.242517636225845
52,/home/ricardi/NEG_GS,Uracil_5H2O,FT12-MC-SE,71.4518363952203,397.0227284797817,374.0971580384881,8.81478017931922
53,/home/ricardi/NEG_GS,Uracil_5H2O,FT4-MC-SE,71.36627584165338,397.0227284797817,373.1461799294209,8.786757862073976
54,/home/ricardi/NEG_GS,Uracil_5H2O,FT14-MC-SE,71.45184200440123,397.0227284797817,374.09718749510773,8.814782070690207
55,/home/ricardi/NEG_GS,Uracil_5H2O,FT0-MC-SE,267.1520948257116,397.0227284797817,179.57647294097058,146.7845019306313
56,/home/ricardi/NEG_GS,Uracil_5H2O,FT10-MC-SE,71.45176813902341,397.0227284797817,374.09678169315526,8.814757986745592
57,/home/ricardi/NEG_GS,Uracil_5H2O,FT6-MC-SE,71.44221999829198,397.0227284797817,374.0274917869497,8.81165381247081
58,/home/ricardi/NEG_GS,Uracil_5H2O,FT8-MC-SE,71.4509652991469,397.0227284797817,374.09191512863384,8.81449722262034
59,/home/ricardi/NEG_GS,Uracil_5H2O,FT2-MC-SE,73.15583529849917,397.0227284797817,359.84335088139926,9.527936051801877
60,/home/ricardi/NEG_GS,Uracil_5H2O,FT-SE,71.45184247683162,397.0227284797817,374.09719001706145,8.81478221570247
61,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-ME,79.48475229280687,380.55213549930903,355.5479286616968,10.217634595250942
62,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-ME,79.95221967546516,380.55213549930903,354.25364107736726,10.409048921424821
63,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-ME,79.52359560736306,380.55213549930903,355.4431484582614,10.233026312074001
64,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-ME,262.8252062389027,380.55213549930903,151.46889339713718,115.88052184084242
65,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-ME,86.31757407348047,380.55213549930903,338.7952916006283,13.341505142677734
66,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-ME,79.48793415746364,380.55213549930903,355.53944181547325,10.218886247013899
67,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-ME,79.48473244627144,380.55213549930903,355.54798123893306,10.217626805548315
68,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-ME,79.48499391714228,380.55213549930903,355.5472869845227,10.217729547380147
69,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-ME,79.4847312581413,380.55213549930903,355.54798527170703,10.21762612153547
70,/home/ricardi/NEG_GS,XVI_2HCOOH,FT4-MC-SE,65.63250200713618,376.65552036124365,352.42413305794474,8.312970009365554
71,/home/ricardi/NEG_GS,XVI_2HCOOH,FT6-MC-SE,65.05615161191042,376.65552036124365,354.45346317955097,8.043033728147078
72,/home/ricardi/NEG_GS,XVI_2HCOOH,FT8-MC-SE,64.99136663640152,376.65552036124365,354.68815072023045,8.011557014101864
73,/home/ricardi/NEG_GS,XVI_2HCOOH,FT16-MC-SE,64.98268907908043,376.65552036124365,354.7192692351668,8.007352211071325
74,/home/ricardi/NEG_GS,XVI_2HCOOH,FT14-MC-SE,64.98270156662907,376.65552036124365,354.71922452645794,8.007358233007235
75,/home/ricardi/NEG_GS,XVI_2HCOOH,FT0-MC-SE,260.87039402942656,376.65552036124365,152.26592614188957,115.67172986128764
76,/home/ricardi/NEG_GS,XVI_2HCOOH,FT2-MC-SE,73.55488732792823,376.65552036124365,333.4950749204664,11.436571249063517
77,/home/ricardi/NEG_GS,XVI_2HCOOH,FT12-MC-SE,64.98280796356703,376.65552036124365,354.7188446585966,8.007409803178547
78,/home/ricardi/NEG_GS,XVI_2HCOOH,FT10-MC-SE,64.98371005335736,376.65552036124365,354.7156164116048,8.007847337018868
79,/home/ricardi/NEG_GS,XVI_2HCOOH,FT-SE,64.98268748361198,376.65552036124365,354.7192749121658,8.007351465466227
